#F:MAG_U;F:MAGERR_U;F:MAG_G;F:MAGERR_G;F:MAG_R;F:MAGERR_R;F:MAG_I;F:MAGERR_I;F:MAG_Z;F:MAGERR_Z;D:Z
24.804613,5.434372,23.534910,0.964931,21.877878,0.214106,20.876469,0.099070,20.346628,0.091919,0.584053
23.028028,1.058072,23.157030,0.681309,21.470221,0.147084,20.404463,0.064142,19.851795,0.058274,0.576041
23.175110,1.211570,22.855625,0.516158,21.212191,0.115972,20.310387,0.058818,19.826067,0.056909,0.570655
22.451916,0.622401,21.391382,0.133994,19.529196,0.024613,18.854446,0.015386,18.422167,0.015618,0.366011
23.411018,1.505607,23.081333,0.635427,21.230175,0.117909,20.119783,0.049348,19.728178,0.052003,0.648480
23.501608,1.636619,22.724993,0.457646,21.098288,0.104422,20.378368,0.062619,19.866251,0.059055,0.453383
22.397539,0.591998,21.638981,0.168316,20.588923,0.065320,20.005209,0.044406,19.592173,0.045880,0.172108
23.411869,1.506787,23.049870,0.617277,21.371494,0.134300,20.185915,0.052447,19.625849,0.047325,0.587017
23.884296,2.328214,23.291187,0.770916,21.599752,0.165721,20.514292,0.070970,19.965416,0.064702,0.586629
23.944494,2.460945,22.819799,0.499404,21.134193,0.107933,20.246895,0.055477,19.704967,0.050903,0.470569
23.325583,1.391672,22.004969,0.235787,21.189512,0.113575,20.818953,0.093959,20.535725,0.109407,0.235563
24.620054,4.584860,22.733837,0.461388,20.943384,0.090538,19.986210,0.043635,19.430862,0.039546,0.502223
22.832703,0.883864,21.896486,0.213367,20.690527,0.071728,19.803381,0.036873,19.435043,0.039698,0.639920
23.437677,1.543034,21.481293,0.145562,19.755526,0.030317,19.160583,0.020398,18.799360,0.022105,0.295877
23.505682,1.642771,22.093678,0.255861,20.089212,0.041225,19.246853,0.022085,18.754932,0.021219,0.441446
24.004032,2.599665,22.377821,0.332400,20.561796,0.063708,19.585762,0.030176,19.074556,0.028482,0.503429
24.872229,5.783562,22.398294,0.338727,20.573021,0.064370,19.812637,0.037189,19.287554,0.034656,0.418142
24.725588,5.052883,23.022877,0.602120,21.992334,0.237909,20.984549,0.109440,20.537249,0.109560,0.718092
21.414896,0.239477,20.092510,0.040508,18.824612,0.012862,18.277897,0.009047,17.883978,0.009514,0.172165
25.882744,14.669043,23.414644,0.863754,21.708303,0.183147,20.885593,0.099906,20.398073,0.096379,0.475544
22.862511,0.908465,22.660156,0.431116,20.795843,0.079034,19.903088,0.040420,19.395895,0.038292,0.470815
21.752701,0.326877,20.265890,0.047521,19.088850,0.016407,18.504286,0.011145,18.051874,0.011105,0.086941
24.784800,5.336098,21.393059,0.134201,19.635351,0.027140,19.043959,0.018321,18.688984,0.019969,0.298160
23.535950,1.689213,22.678774,0.438573,20.834002,0.081861,20.047798,0.046182,19.675274,0.049529,0.478913
23.608789,1.806425,22.966835,0.571829,21.056479,0.100478,20.096163,0.048286,19.663702,0.049004,0.531911
23.129272,1.161483,22.703859,0.448823,21.046598,0.099567,20.208458,0.053547,19.664991,0.049062,0.514425
23.567190,1.738522,23.247366,0.740421,21.156487,0.110172,20.168711,0.051623,19.717171,0.051478,0.500808
24.482342,4.038698,23.173481,0.691711,21.341829,0.130680,20.129723,0.049802,19.561054,0.044584,0.612879
20.641636,0.117479,19.311207,0.019725,18.384245,0.008574,17.811077,0.005886,17.368418,0.005917,0.059051
23.834177,2.223181,22.849207,0.513115,21.045097,0.099430,20.090290,0.048025,19.617367,0.046957,0.501916
21.847691,0.356763,19.862286,0.032768,18.549303,0.009982,17.995499,0.006975,17.572725,0.007142,0.138689
22.888458,0.930438,22.358652,0.326583,21.105982,0.105165,20.409513,0.064441,20.001759,0.066905,0.508328
21.431734,0.243219,19.704304,0.028330,18.476036,0.009330,18.010780,0.007074,17.653614,0.007695,0.144922
24.482347,4.038715,22.609455,0.411447,20.957169,0.091695,20.122652,0.049479,19.612711,0.046756,0.504422
28.058008,108.769646,22.934267,0.554931,21.167337,0.111279,20.324806,0.059604,19.845558,0.057940,0.486318
21.177959,0.192526,19.512062,0.023733,18.330353,0.008159,17.823103,0.005951,17.442228,0.006334,0.139421
23.069103,1.098869,22.770369,0.477177,21.062773,0.101062,20.138273,0.050196,19.627338,0.047390,0.489480
24.689159,4.886167,22.328465,0.317628,20.753817,0.076033,19.920181,0.041061,19.390457,0.038101,0.490231
23.338444,1.408256,22.887852,0.531708,21.058157,0.100633,20.171452,0.051753,19.640627,0.047974,0.510018
23.079788,1.109736,22.436602,0.350892,20.805569,0.079745,19.989954,0.043786,19.574806,0.045152,0.483096
21.898518,0.373862,20.142355,0.042411,18.762613,0.012149,18.259384,0.008894,17.913742,0.009778,0.204429
23.437899,1.543346,22.464876,0.360149,20.885815,0.085863,19.983374,0.043522,19.502771,0.042253,0.560738
21.484781,0.255398,20.101864,0.040858,18.874445,0.013467,18.319193,0.009398,17.919363,0.009829,0.169557
23.919588,2.405137,22.753773,0.469939,21.100067,0.104593,19.967960,0.042908,19.441004,0.039917,0.567237
25.155615,7.508452,23.255449,0.745954,21.637936,0.171653,20.533445,0.072233,19.957083,0.064208,0.572414
22.069275,0.437536,20.795858,0.077424,19.211382,0.018367,18.655966,0.012816,18.311674,0.014107,0.283561
23.389935,1.476651,21.597507,0.162007,19.804781,0.031724,19.173710,0.020646,18.747370,0.021072,0.370332
22.659454,0.753505,22.217049,0.286650,20.616060,0.066973,19.703651,0.033637,19.252613,0.033558,0.542477
23.404980,1.497257,22.686775,0.441817,21.057890,0.100608,20.080643,0.047601,19.589090,0.045750,0.522963
23.862764,2.282498,22.776150,0.479725,21.228514,0.117729,20.030565,0.045455,19.500257,0.042156,0.690698
22.797794,0.855899,22.469728,0.361763,21.092787,0.103895,20.243883,0.055323,19.749792,0.053048,0.516963
22.226444,0.505687,20.850645,0.081431,19.203781,0.018239,18.627665,0.012486,18.250286,0.013331,0.286878
21.934790,0.386563,20.649094,0.067635,19.214050,0.018412,18.600451,0.012177,18.154947,0.012210,0.192962
22.072868,0.438987,21.509502,0.149394,19.879522,0.033985,19.285767,0.022891,18.900766,0.024269,0.290948
22.232010,0.508286,21.694860,0.177205,20.538198,0.062339,19.791582,0.036474,19.351963,0.036774,0.568924
22.643429,0.742465,21.819483,0.198758,20.014288,0.038476,19.294046,0.023066,18.776051,0.021636,0.370141
22.869984,0.914741,21.790129,0.193456,20.004650,0.038136,19.343672,0.024145,18.896362,0.024171,0.387513
23.467592,1.586137,23.165344,0.686546,21.430033,0.141739,20.198872,0.053077,19.664951,0.049061,0.634066
23.276655,1.330352,22.571768,0.397410,20.863161,0.084090,19.929293,0.041407,19.439102,0.039847,0.506382
23.663231,1.899313,22.677868,0.438207,21.194372,0.114084,20.182547,0.052285,19.655455,0.048634,0.569511
23.449219,1.559524,23.473223,0.911636,21.652504,0.173972,20.476122,0.068518,19.950182,0.063801,0.625457
23.227116,1.271015,22.944405,0.560137,21.369877,0.134100,20.336655,0.060258,19.820457,0.056616,0.565673
23.287476,1.343675,21.629549,0.166860,19.890427,0.034328,19.099318,0.019279,18.671284,0.019646,0.486505
22.380016,0.582520,22.189169,0.279383,20.547440,0.062871,19.667553,0.032537,19.207565,0.032194,0.483806
23.110144,1.141200,22.771868,0.477836,21.124640,0.106988,20.059263,0.046673,19.513891,0.042688,0.560628
24.199764,3.113224,23.129795,0.664431,21.557964,0.159464,20.754038,0.088506,20.238352,0.083194,0.487596
23.383509,1.467938,21.105854,0.103009,19.467768,0.023259,18.883677,0.015806,18.483696,0.016528,0.301269
22.864216,0.909894,22.420639,0.345771,21.488342,0.149560,20.581339,0.075490,20.116575,0.074368,0.533111
23.110052,1.141103,22.269003,0.300700,20.360054,0.052905,19.640551,0.031738,19.184698,0.031523,0.413451
21.109144,0.180702,19.731363,0.029045,18.634264,0.010794,18.253010,0.008842,17.988565,0.010476,0.287079
24.140642,2.948229,22.129616,0.264471,20.343262,0.052093,19.698862,0.033489,19.288593,0.034689,0.370367
22.994886,1.026263,21.340693,0.127882,19.575762,0.025691,18.957558,0.016919,18.544544,0.017481,0.371285
22.788473,0.848581,23.431847,0.877547,21.653555,0.174141,20.321404,0.059418,19.797365,0.055424,0.631704
22.587751,0.705350,23.174999,0.692679,21.552675,0.158689,20.596678,0.076564,20.072821,0.071430,0.525755
21.735292,0.321678,21.889263,0.211952,20.381104,0.053941,19.781984,0.036153,19.384764,0.037902,0.292148
22.956734,0.990826,21.588926,0.160732,19.845356,0.032932,19.245991,0.022067,18.861927,0.023417,0.373190
21.475307,0.253179,20.164570,0.043287,18.686432,0.011325,18.153732,0.008070,17.795736,0.008771,0.226799
22.016508,0.416781,21.766563,0.189303,21.409832,0.139127,21.142405,0.126566,20.803104,0.139957,0.177573
23.013866,1.044362,23.052113,0.618554,21.447140,0.143990,20.436958,0.066091,19.962334,0.064519,0.543638
22.491903,0.645751,22.423115,0.346560,20.698408,0.072250,19.915159,0.040871,19.377504,0.037649,0.416914
19.531233,0.042247,18.050407,0.006176,17.138823,0.002723,16.742117,0.002199,16.435114,0.002505,0.059446
22.584188,0.703040,21.218771,0.114299,19.641844,0.027303,19.100441,0.019299,18.768421,0.021484,0.280789
22.287304,0.534842,22.829514,0.503892,21.257874,0.120956,20.413097,0.064654,19.893131,0.060535,0.508731
21.746843,0.325118,21.568903,0.157795,20.202871,0.045775,19.704311,0.033657,19.374105,0.037531,0.242195
22.563467,0.689749,23.021070,0.601119,21.775564,0.194851,20.577030,0.075191,19.964773,0.064664,0.774296
22.890018,0.931776,22.393400,0.337204,20.711826,0.073149,19.849510,0.038473,19.430679,0.039539,0.487139
22.934748,0.970964,23.682030,1.104953,22.196058,0.287013,21.003506,0.111367,20.321663,0.089829,0.756755
23.160986,1.195910,22.710480,0.451569,21.317904,0.127832,20.540976,0.072735,20.072044,0.071379,0.543734
22.682335,0.769552,22.011229,0.237150,20.965309,0.092385,20.119400,0.049331,19.743349,0.052734,0.669470
22.539017,0.674390,21.651709,0.170300,19.996099,0.037837,19.390732,0.025214,19.010275,0.026845,0.322791
23.468493,1.587453,22.950573,0.563328,21.374805,0.134710,20.358582,0.061488,19.852987,0.058338,0.540832
22.759686,0.826378,21.261688,0.118907,19.516451,0.024325,18.886396,0.015846,18.474926,0.016395,0.329347
23.070404,1.100186,21.830227,0.200735,20.176363,0.044671,19.502583,0.027950,19.093855,0.028993,0.418566
22.966063,0.999377,22.523579,0.380158,20.852680,0.083282,19.854961,0.038667,19.381521,0.037789,0.509940
22.187252,0.487758,22.267351,0.300243,20.579073,0.064730,19.624353,0.031268,19.118603,0.029662,0.508103
24.650383,4.714737,22.827423,0.502923,21.386774,0.136203,20.344519,0.060696,19.803532,0.055740,0.591215
22.670549,0.761244,22.909777,0.542554,21.043562,0.099289,20.107857,0.048809,19.595886,0.046037,0.487787
23.331888,1.399779,22.902700,0.539029,21.258987,0.121080,20.407656,0.064331,19.906260,0.061271,0.523982
22.496813,0.648679,22.866245,0.521231,21.264519,0.121698,20.168133,0.051595,19.657026,0.048704,0.592419
22.692144,0.776537,22.512585,0.376328,20.969017,0.092701,20.181694,0.052244,19.748388,0.052980,0.524720
24.322998,3.487413,22.774759,0.479111,21.350145,0.131685,20.474094,0.068390,19.969297,0.064934,0.507158
22.879025,0.922388,21.321321,0.125621,19.621349,0.026793,19.031406,0.018110,18.663469,0.019505,0.315088
23.030939,1.060913,22.501862,0.372629,21.035280,0.098535,20.059855,0.046698,19.588526,0.045726,0.571312
23.411016,1.505604,22.706230,0.449805,21.091345,0.103757,20.066011,0.046964,19.587353,0.045677,0.541565
20.480459,0.101272,18.969561,0.014400,17.796848,0.004991,17.297979,0.003669,16.895666,0.003828,0.125079
24.127359,2.912381,22.752922,0.469571,21.131908,0.107706,20.304676,0.058509,19.795034,0.055305,0.479676
23.399080,1.489144,23.396650,0.849556,21.721874,0.185450,20.595892,0.076509,20.081720,0.072018,0.596939
24.123941,2.903224,23.431490,0.877260,21.776115,0.194950,20.771006,0.089900,20.172680,0.078312,0.517934
23.990305,2.567002,22.920309,0.547842,21.301975,0.125970,20.251102,0.055693,19.731998,0.052186,0.590258
23.805319,2.164870,22.116186,0.261220,20.347326,0.052289,19.715935,0.034020,19.319822,0.035701,0.394926
24.430990,3.852124,23.033724,0.608166,21.664656,0.175930,20.747404,0.087966,20.256210,0.084574,0.609742
23.567879,1.739626,22.882708,0.529195,21.299259,0.125656,20.480261,0.068780,19.970324,0.064995,0.507629
23.412207,1.507255,22.090996,0.255229,20.414160,0.055609,19.513912,0.028244,19.004629,0.026706,0.506908
22.036684,0.424598,20.683746,0.069828,19.099226,0.016564,18.537786,0.011494,18.173006,0.012415,0.286349
20.401577,0.103199,18.792398,0.022481,17.813257,0.009367,17.396978,0.006583,17.086597,0.005893,0.064568
22.984394,1.113783,21.865768,0.381207,20.217009,0.085721,19.545984,0.047643,19.089098,0.037271,0.396887
23.821644,2.408242,22.722080,0.838853,21.053528,0.185224,20.048653,0.075695,19.597769,0.059544,0.537517
23.170071,1.321512,22.588650,0.741846,21.048178,0.184313,19.945555,0.068838,19.342638,0.047074,0.571167
23.218418,1.381690,23.526434,1.759653,21.373564,0.248720,20.344021,0.099361,19.812544,0.072568,0.569488
22.955334,1.084367,22.768764,0.875708,21.049856,0.184599,20.108471,0.079982,19.654072,0.062713,0.511673
23.587872,1.941742,21.923370,0.401978,20.104277,0.077267,19.431152,0.042862,19.002254,0.034406,0.399543
22.510136,0.719610,20.811945,0.144421,19.088871,0.030327,18.475414,0.017773,18.069288,0.014570,0.312349
22.127584,0.505914,22.089792,0.468566,20.535460,0.114940,19.701189,0.054964,19.243292,0.042958,0.485088
22.916906,1.046659,22.726589,0.842344,20.783875,0.144489,19.945538,0.068837,19.523798,0.055622,0.491499
24.405750,4.124233,22.713718,0.832417,20.884121,0.158465,19.957844,0.069622,19.523689,0.055617,0.513600
23.810633,2.383945,22.471893,0.666210,20.708654,0.134818,19.869301,0.064169,19.428194,0.050934,0.486778
23.409323,1.647298,22.149185,0.494911,20.648714,0.127577,19.904209,0.066266,19.452221,0.052074,0.486966
20.053988,0.074927,18.490339,0.017021,17.543341,0.007305,17.103598,0.005024,16.754490,0.004340,0.061723
22.630789,0.804190,23.082956,1.169597,21.708466,0.338589,20.772739,0.147469,20.332563,0.117154,0.602965
21.724916,0.349148,20.727253,0.133584,19.281046,0.036200,18.589844,0.019749,18.110905,0.015139,0.207570
22.821985,0.959040,21.747091,0.341736,20.167328,0.081887,19.608236,0.050455,19.227247,0.042328,0.395133
27.082972,48.554729,23.722366,2.107659,21.833981,0.380083,20.618517,0.127942,20.102871,0.094815,0.601741
23.041700,1.174149,22.854750,0.947880,21.035765,0.182218,20.266048,0.092475,19.807755,0.072249,0.418711
23.487764,1.770716,22.801085,0.902169,21.006865,0.177432,20.095034,0.078999,19.621065,0.060835,0.485876
22.208698,0.545157,22.575665,0.733026,21.232464,0.218410,20.436245,0.108169,19.928778,0.080768,0.494553
24.359585,3.952548,22.697720,0.820241,20.882599,0.158243,19.923096,0.067429,19.435141,0.051261,0.546731
22.137268,0.510446,20.553478,0.113827,18.981178,0.027464,18.408607,0.016713,18.028687,0.014035,0.271080
22.904461,1.034731,21.473570,0.265633,19.751904,0.055853,19.010397,0.029091,18.629910,0.024417,0.476335
23.168018,1.319016,23.165035,1.261443,21.358915,0.245387,20.365326,0.101330,19.851271,0.075204,0.518725
23.908175,2.608029,22.323902,0.581319,20.607321,0.122804,19.943909,0.068734,19.478954,0.053372,0.423468
22.596720,0.779348,21.527077,0.279052,19.853476,0.061331,19.134050,0.032601,18.769958,0.027779,0.510288
22.591669,0.775730,22.282553,0.559596,21.352112,0.243855,20.400953,0.104710,20.048532,0.090187,0.710571
21.911091,0.414457,21.807627,0.361330,21.669210,0.326565,21.307110,0.241240,21.574169,0.367619,0.078112
21.218914,0.219083,19.906826,0.062746,18.710730,0.021408,18.144667,0.013106,17.633760,0.009755,0.126514
23.065393,1.200052,23.055368,1.140252,21.316839,0.236060,20.353958,0.100274,19.873589,0.076765,0.506103
23.127945,1.271221,21.803864,0.360080,20.043312,0.073048,19.402515,0.041746,18.966043,0.033277,0.369510
22.120764,0.502745,22.033607,0.444935,22.209753,0.537264,22.162397,0.530353,22.147940,0.623600,0.042160
23.911522,2.616084,22.573074,0.731279,20.858816,0.154815,20.052828,0.075987,19.632687,0.061490,0.480301
22.574221,0.763363,21.650263,0.312578,19.982252,0.069054,19.377207,0.040784,18.954319,0.032920,0.359124
23.101593,1.240738,22.709396,0.829111,20.990967,0.174853,19.896198,0.065779,19.375368,0.048515,0.578407
23.287916,1.473023,22.864113,0.956090,21.402246,0.255379,20.499294,0.114637,20.102137,0.094751,0.544903
21.439831,0.268519,20.866472,0.151860,20.322660,0.094482,19.995838,0.072101,19.876184,0.076949,0.178863
22.898743,1.029295,21.947788,0.411121,20.161755,0.081468,19.441772,0.043283,19.009392,0.034633,0.424384
23.786617,2.331791,22.556395,0.720131,21.209496,0.213837,20.373741,0.102118,19.888948,0.077859,0.547577
21.399828,0.258806,20.321497,0.091929,18.860025,0.024564,18.314705,0.015328,17.936213,0.012889,0.228619
23.424007,1.669728,22.172094,0.505465,21.170141,0.206225,20.398697,0.104492,19.900751,0.078710,0.592176
22.394484,0.646899,22.034420,0.445268,20.339361,0.095947,19.596506,0.049912,19.099072,0.037615,0.529806
23.402269,1.636630,22.589071,0.742133,21.125944,0.197999,20.198156,0.086870,19.663286,0.063248,0.509389
22.952362,1.081403,22.261082,0.548638,20.670740,0.130191,19.855589,0.063364,19.426519,0.050855,0.486527
22.864033,0.996910,21.815695,0.364025,20.258877,0.089092,19.638790,0.051895,19.258783,0.043576,0.398166
22.948509,1.077572,22.763222,0.871248,21.100101,0.193342,20.208296,0.087685,19.757530,0.068983,0.510433
23.327620,1.527886,22.285538,0.561137,21.000927,0.176464,20.095993,0.079068,19.554482,0.057217,0.495645
22.164314,0.523322,21.241295,0.214472,19.596478,0.048404,18.989723,0.028543,18.601824,0.023794,0.340117
26.734695,35.230667,22.280090,0.558328,20.551308,0.116630,19.719305,0.055889,19.275843,0.044266,0.472185
23.360445,1.574783,22.011780,0.436079,20.163563,0.081604,19.418131,0.042351,18.949137,0.032763,0.326666
23.028755,1.160232,22.645857,0.781982,21.017735,0.179217,20.074308,0.077505,19.620981,0.060831,0.507275
23.262177,1.438512,22.478062,0.670006,20.874027,0.156999,20.020311,0.073745,19.509392,0.054889,0.470279
23.452703,1.714447,22.864195,0.956163,21.112009,0.195474,20.211723,0.087962,19.719330,0.066598,0.466855
23.933756,2.670212,22.149542,0.495074,20.631153,0.125530,19.696844,0.054745,19.240147,0.042834,0.508587
24.439716,4.255297,22.297350,0.567275,20.721878,0.136470,19.916109,0.066996,19.504295,0.054632,0.486048
25.027163,7.309844,22.727688,0.843197,21.007418,0.177522,20.031292,0.074494,19.475874,0.053221,0.513099
22.371021,0.633070,21.078451,0.184601,19.408770,0.040719,18.829643,0.024630,18.454145,0.020768,0.400217
23.917761,2.631162,22.515596,0.693573,20.768263,0.142427,19.928415,0.067760,19.504694,0.054652,0.548984
23.246601,1.418022,22.253977,0.545061,20.567141,0.118343,19.767067,0.058403,19.312899,0.045803,0.495109
22.355257,0.623945,21.159483,0.198906,19.471470,0.043139,18.858616,0.025296,18.430225,0.020315,0.337982
23.297873,1.486593,22.845678,0.939993,21.172495,0.206673,19.990637,0.071756,19.490219,0.053928,0.580321
22.737272,0.887057,22.960865,1.045200,21.273998,0.226927,20.242311,0.090475,19.744318,0.068149,0.584135
23.026045,1.157341,21.585621,0.294511,20.316910,0.093983,19.614038,0.050725,19.116280,0.038216,0.333759
22.723049,0.875513,20.403370,0.099129,18.853710,0.024421,18.290787,0.014994,17.934349,0.012867,0.286122
23.139812,1.285191,21.584959,0.294332,19.851290,0.061207,19.215460,0.035139,18.823034,0.029170,0.400714
24.698315,5.399693,22.604067,0.752454,21.303774,0.233236,20.508419,0.115604,20.037180,0.089249,0.589456
22.158571,0.520561,20.704815,0.130852,19.068832,0.029773,18.533428,0.018749,18.206217,0.016528,0.371973
22.542267,0.741224,21.723795,0.334481,20.405691,0.101991,19.672194,0.053516,19.229103,0.042401,0.222930
22.729561,0.880779,21.992088,0.428242,20.237164,0.087328,19.543093,0.047516,19.093512,0.037423,0.372935
22.546858,0.744366,22.464153,0.661477,20.683174,0.131691,19.995743,0.072095,19.627892,0.061219,0.411342
24.168531,3.314786,22.294312,0.565690,20.473976,0.108612,19.750113,0.057498,19.358458,0.047765,0.436910
23.103973,1.243462,22.089558,0.468464,20.427210,0.104033,19.662300,0.053031,19.223167,0.042169,0.446596
22.376772,0.636431,23.262869,1.380389,21.671782,0.327339,20.555473,0.120724,19.988911,0.085368,0.624474
20.124083,0.079924,18.750698,0.021634,17.617876,0.007824,17.130087,0.005148,16.741520,0.004289,0.149332
23.759226,2.273700,22.707457,0.827631,21.269566,0.226002,20.350199,0.099928,19.936708,0.081361,0.538121
22.404057,0.652628,22.853012,0.946365,21.112247,0.195517,20.003508,0.072612,19.506845,0.054761,0.579455
23.163187,1.313159,22.365351,0.603941,20.619190,0.124154,19.861746,0.063724,19.403605,0.049793,0.416522
22.693146,0.851729,22.432964,0.642746,20.872561,0.156787,19.813314,0.060944,19.350203,0.047404,0.579479
22.758873,0.904882,22.648985,0.784237,21.064152,0.187045,19.859766,0.063608,19.296822,0.045129,0.707671
23.308975,1.501873,21.933952,0.405915,20.274443,0.090378,19.540579,0.047407,19.154976,0.039602,0.451894
22.066410,0.478197,20.511288,0.109489,19.060472,0.029544,18.477306,0.017804,18.069126,0.014567,0.221409
23.099768,1.238655,22.837029,0.932535,20.989534,0.174622,20.161318,0.083972,19.644484,0.062162,0.447396
22.359152,0.626187,21.322077,0.231039,19.786945,0.057685,19.230486,0.035629,18.836487,0.029534,0.300476
22.790533,0.931658,21.617577,0.303308,19.916609,0.065002,19.328987,0.039012,18.995413,0.034190,0.348636
22.517019,0.724187,21.277313,0.221707,19.640959,0.050428,19.109434,0.031870,18.795143,0.028431,0.340002
21.269625,0.229558,20.227455,0.084302,19.094690,0.030490,18.514236,0.018420,18.028429,0.014031,0.147721
23.209581,1.370489,21.068041,0.182839,19.559387,0.046778,19.019955,0.029349,18.697531,0.025986,0.290505
23.343769,1.550781,22.692934,0.816634,21.226044,0.217122,20.350161,0.099924,19.910227,0.079400,0.508904
24.295906,3.727394,23.058952,1.144023,21.391329,0.252823,20.441525,0.108697,19.941910,0.081751,0.575738
22.681227,0.842430,21.371851,0.241877,19.624355,0.049662,18.978731,0.028255,18.578913,0.023297,0.303044
24.195000,3.396590,23.226316,1.334691,21.399754,0.254793,20.344603,0.099414,19.861229,0.075896,0.583336
24.315199,3.794219,23.054750,1.139603,21.494244,0.277961,20.495253,0.114211,20.011093,0.087130,0.575553
23.534851,1.849196,22.916681,1.003521,21.411749,0.257623,20.639439,0.130431,20.205103,0.104177,0.582169
22.765820,0.910690,22.329988,0.584587,20.808676,0.147828,20.032957,0.074609,19.519712,0.055413,0.535680
23.034975,1.166898,23.231915,1.341590,21.536968,0.289117,20.377741,0.102495,19.826220,0.073488,0.620759
24.157631,3.281672,22.730831,0.845641,21.034569,0.182018,20.143232,0.082585,19.691010,0.064883,0.505888
23.677610,2.109052,22.805016,0.905440,21.112804,0.195617,20.203405,0.087291,19.726274,0.067026,0.508591
24.089897,3.083199,21.762762,0.346704,19.912214,0.064740,19.196337,0.034526,18.779177,0.028016,0.419245
26.811783,37.822983,22.771275,0.877735,21.061747,0.186631,20.294405,0.094922,19.830545,0.073782,0.452949
24.223381,3.486547,22.104441,0.474930,20.343493,0.096313,19.426752,0.042688,18.973738,0.033514,0.497922
25.301987,9.415368,21.879332,0.385999,20.078365,0.075445,19.303631,0.038112,18.845762,0.029788,0.444790
23.652081,2.060038,22.072645,0.461224,20.269144,0.089938,19.528728,0.046892,19.111845,0.038060,0.428524
24.318375,3.805331,22.877577,0.968020,21.156261,0.203606,20.463737,0.110943,20.001890,0.086395,0.430457
24.385902,4.049523,22.902943,0.990902,21.304001,0.233285,20.356390,0.100499,19.815094,0.072739,0.582962
22.746284,0.894452,22.413681,0.631432,21.035940,0.182248,20.106707,0.079853,19.592869,0.059276,0.550005
23.413141,1.653102,22.905947,0.993648,21.307858,0.234115,20.309977,0.096294,19.832182,0.073893,0.554582
23.346552,1.554761,22.743004,0.855175,21.251562,0.222285,20.134245,0.081904,19.631840,0.061442,0.609143
23.172869,1.324921,23.004482,1.088045,21.423801,0.260499,20.311108,0.096394,19.765856,0.069514,0.609084
24.678915,5.304064,22.226656,0.531516,20.514782,0.112771,19.843458,0.062660,19.369682,0.048262,0.393406
24.121313,3.173716,22.474142,0.667591,21.423111,0.260334,20.826406,0.154942,20.323322,0.116161,0.380568
20.035515,0.073663,18.536835,0.017766,17.571062,0.007494,17.060505,0.004828,16.633436,0.003882,0.030050
22.874466,1.006536,22.844013,0.938553,21.270529,0.226202,20.355135,0.100383,19.921824,0.080253,0.507675
25.901621,16.356541,23.296041,1.423215,21.706736,0.338050,20.451912,0.109742,19.833717,0.073997,0.698501
21.546619,0.296272,21.227262,0.211718,20.638268,0.126355,20.416468,0.106217,20.128460,0.097076,0.294886
23.203178,1.362432,22.781101,0.885716,21.705921,0.337796,20.684830,0.136000,20.168121,0.100688,0.630658
23.287382,1.472298,21.628466,0.306365,19.834124,0.060247,19.200466,0.034657,18.782806,0.028109,0.374566
22.872440,1.004660,21.809280,0.361881,20.110991,0.077747,19.428322,0.042750,18.976511,0.033600,0.402100
24.173250,3.329221,22.490175,0.677522,20.858845,0.154819,20.140574,0.082383,19.683586,0.064441,0.403695
23.156267,1.304817,21.943371,0.409451,20.265158,0.089609,19.662817,0.053056,19.255110,0.043428,0.338258
22.679785,0.841311,21.528173,0.279334,19.767797,0.056677,19.145199,0.032937,18.732685,0.026841,0.337938
22.633654,0.806314,23.043526,1.127883,21.449848,0.266824,20.438591,0.108403,19.977886,0.084505,0.551181
23.066063,1.200794,22.318161,0.578253,21.123446,0.197544,20.322868,0.097444,19.882643,0.077408,0.584538
23.926407,2.652197,22.496145,0.681258,20.791777,0.145545,19.825148,0.061612,19.290152,0.044853,0.511052
20.259935,0.090577,19.240463,0.033966,18.566011,0.018737,18.211143,0.013934,17.940298,0.012937,0.040923
23.551540,1.877843,22.633137,0.772873,21.283699,0.228963,20.422842,0.106842,19.957479,0.082932,0.511422
23.513477,1.813151,22.331947,0.585642,20.411583,0.102546,19.650555,0.052460,19.184107,0.040679,0.446122
22.725191,0.877242,22.038761,0.447052,21.598867,0.306079,21.493961,0.286544,21.395172,0.311744,0.896894
23.008095,1.138363,22.220694,0.528604,21.003748,0.176923,20.259369,0.091908,19.933386,0.081112,0.427021
21.845148,0.390034,21.034317,0.177248,20.065413,0.074551,19.543791,0.047547,19.183065,0.040640,0.191494
22.177179,0.529559,22.314901,0.576520,20.893661,0.159864,19.971405,0.070497,19.483767,0.053609,0.521014
23.681662,2.116934,22.478416,0.670224,20.723663,0.136695,19.685808,0.054191,19.182526,0.040620,0.549697
20.798826,0.148790,19.252966,0.034359,18.153097,0.012809,17.708717,0.008772,17.323183,0.007328,0.128381
22.856522,0.990038,22.427189,0.639336,20.631384,0.125557,19.918499,0.067144,19.438564,0.051423,0.423941
21.778133,0.366688,20.354963,0.094807,18.805189,0.023354,18.283850,0.014899,17.945101,0.012995,0.263063
22.908129,1.038233,22.899815,0.988052,21.037815,0.182563,20.120907,0.080904,19.642586,0.062053,0.514767
22.289732,0.587403,20.749954,0.136407,19.273718,0.035956,18.691917,0.021696,18.327862,0.018487,0.295482
22.909296,1.039348,22.672049,0.801074,20.983936,0.173724,19.975697,0.070776,19.488213,0.053829,0.531771
